CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,MeanBalance_Neighbors,Balance_to_Salary,IsHighCreditScore
492,France,0,49,8,0.0,1,1,1,182865.09,1,20319.3049,0.0,0
712,France,0,37,1,106881.5,2,0,0,169386.81,0,114855.33760000001,0.6309869641741044,1
689,Germany,1,26,4,120727.97,1,0,1,149073.88,0,116714.4285,0.8098478429095499,0
850,France,1,63,8,169832.57,1,0,0,184107.26,1,129438.22959999999,0.9224603502308913,1
747,France,1,41,5,0.0,2,1,1,22750.17,0,0.0,0.0,1
469,Germany,1,38,9,113599.42,1,0,0,11950.29,0,120035.44529999999,9.505201530546074,0
539,Spain,1,38,6,0.0,1,1,1,152880.07,1,16393.681999999997,0.0,0
743,France,1,32,9,0.0,2,1,0,175252.78,0,395.3939,0.0,1
707,France,1,47,3,0.0,2,1,0,174303.29,0,567.2683000000001,0.0,1
581,Spain,0,50,4,0.0,2,1,1,80701.72,0,829.4025,0.0,0
737,Spain,1,38,6,146282.79,2,1,0,198516.2,0,129386.4026,0.7368771572438055,1
445,Germany,0,38,6,119413.62,2,1,0,175756.36,0,119777.40800000001,0.6794231547401486,0
703,Germany,0,29,3,122084.63,1,0,1,82824.08,0,118104.12980000001,1.4740055789864617,1
588,Germany,0,35,1,103060.63,1,1,0,179866.01,1,115421.95869999999,0.5729823940476911,0
765,France,1,44,6,0.0,2,1,1,159899.97,0,0.0,0.0,1
626,France,1,33,8,0.0,2,1,0,138504.28,0,0.0,0.0,0
545,Germany,1,37,9,110483.86,1,1,1,127394.67,0,114770.729,0.8672497267764281,0
744,France,1,31,9,120718.28,1,1,1,58961.49,0,123658.2401,2.047374186537916,1
658,Spain,0,31,2,36566.96,1,1,0,103644.98,1,43487.1984,0.3528063510036762,0
629,Germany,1,28,8,108601.0,1,1,1,119647.7,0,113858.4693,0.907665524155298,0
719,France,0,42,4,0.0,1,1,0,28465.86,1,6998.1454,0.0,1
686,Spain,0,36,5,0.0,2,1,1,152979.14,0,401.69879999999995,0.0,0
743,France,1,36,4,0.0,2,1,1,190911.02,0,0.0,0.0,1
626,Spain,0,48,2,0.0,2,1,1,95794.98,0,0.0,0.0,0
661,Germany,1,44,1,141136.62,1,1,0,189742.78,1,123564.08610000001,0.7438273865947015,0
710,Germany,1,45,9,108231.37,1,1,1,188574.08,0,116619.68299999999,0.5739431212225921,1
654,France,1,40,6,0.0,1,0,0,183872.88,1,9985.8107,0.0,0
569,Spain,0,34,6,144855.34,1,0,0,196555.32,0,128058.77119999999,0.7369660766949645,0
640,France,1,63,2,68432.45,2,1,1,112503.24,1,55810.058,0.6082655195928615,0
562,France,1,45,6,136855.24,1,1,0,46864.0,0,129480.69119999997,2.9202014296383227,0
721,France,0,55,3,44020.89,1,1,0,65864.4,1,43096.4579,0.6683462030140256,1
456,Germany,1,32,9,133060.63,1,1,1,125167.92,0,124299.01550000002,1.0630484788076786,0
811,Spain,1,39,7,0.0,2,1,1,177519.39,0,2785.1022,0.0,1
534,France,1,24,1,0.0,1,1,1,169653.32,0,20677.3894,0.0,0
423,France,0,36,5,97665.61,1,1,0,118372.55,1,111152.35369999999,0.8250627779601102,0
594,Germany,1,28,5,185013.02,1,1,0,16481.12,0,145431.2968,11.225074201619694,0
725,Spain,0,32,0,0.0,2,1,1,138525.19,0,1083.0724,0.0,1
716,France,0,52,7,65971.61,2,1,0,14608.0,1,45034.1,4.515819700184817,1
595,Germany,0,41,9,150463.11,2,0,1,81548.38,0,130538.07010000001,1.8450552291139428,0
679,France,0,33,1,0.0,2,0,0,69608.48,0,0.0,0.0,0
667,Spain,1,39,9,0.0,2,1,0,68873.8,0,1369.9716,0.0,0
661,France,0,37,5,136425.18,1,1,0,81102.81,0,127729.37210000001,1.6821056865269337,0
655,Spain,1,38,3,250898.09,3,0,1,81054.0,1,158873.3438,3.0954054654247116,0
555,France,1,55,4,146798.81,1,1,1,74149.77,0,132309.871,1.9797341281823504,0
531,Spain,1,70,1,0.0,2,0,0,99503.19,0,17526.8212,0.0,0
611,Germany,0,40,7,128486.91,2,1,0,10109.47,0,120408.06809999999,12.708302383568718,0
600,France,0,38,9,0.0,2,1,1,58855.85,0,0.0,0.0,0
531,Spain,1,37,1,143407.29,2,0,1,84402.46,0,129113.7675,1.6990688533384768,0
601,France,0,43,2,0.0,1,1,0,49713.87,1,6808.479300000001,0.0,0
548,France,1,57,6,76165.65,1,1,1,133537.53,0,95240.24650000002,0.5703645981425735,0
759,France,1,40,4,0.0,2,1,0,124615.59,0,0.0,0.0,1
678,Spain,0,49,8,0.0,2,0,1,98090.69,0,776.3735,0.0,0
755,Germany,0,33,6,90560.3,2,1,1,42607.69,0,107391.7169,2.125395077858531,1
594,France,1,61,3,62391.22,1,1,1,192434.11,0,80470.98210000001,0.3242195252207355,0
768,France,1,42,5,0.0,3,0,0,60686.4,0,4439.4056,0.0,1
492,France,0,31,7,0.0,2,1,1,49463.44,0,0.0,0.0,0
637,Germany,0,55,1,123378.2,1,1,0,81431.99,1,118661.80270000001,1.5150886636975995,0
646,Spain,0,42,3,99836.47,1,0,1,22909.56,0,110987.6639,4.3576617070905295,0
593,Germany,1,74,5,161434.36,2,1,1,65532.17,0,125643.3488,2.4633992221038596,0
596,Spain,1,41,5,0.0,2,0,1,141053.85,0,0.0,0.0,0
722,Germany,0,48,10,138311.76,1,1,1,3472.63,1,125792.40669999999,39.81764321473502,1
642,France,1,25,7,0.0,2,1,0,102083.78,0,0.0,0.0,0
472,Spain,0,28,4,0.0,2,1,0,1801.77,0,4724.8374,0.0,0
738,Germany,1,35,6,101744.84,1,0,0,85185.44,0,112952.6266,1.194378354113636,1
732,Spain,1,33,8,0.0,1,1,0,119882.7,0,23432.867900000005,0.0,1
404,Germany,0,54,4,125456.07,1,1,0,83715.66,1,124087.5726,1.4985794942129798,0
701,France,1,44,7,0.0,2,1,0,23425.78,0,0.0,0.0,1
683,France,1,31,2,0.0,2,0,1,77326.78,0,0.0,0.0,0
460,France,0,27,7,0.0,2,1,0,156150.08,1,0.0,0.0,0
690,France,1,29,5,0.0,2,1,0,108577.97,0,567.3847000000001,0.0,0
618,Germany,0,54,4,118449.21,1,1,1,133573.29,1,120481.22570000001,0.8867665326912836,0
671,France,1,30,2,0.0,1,0,1,102057.86,0,6864.6115,0.0,0
765,Spain,0,32,9,178095.55,1,0,0,47247.56,0,139928.3471,3.7693328643243307,1
651,Germany,0,25,2,109175.14,2,1,0,114566.47,0,113245.60719999998,0.9529331493485891,0
704,France,1,32,7,127785.17,4,0,0,184464.7,1,111920.89829999999,0.6927313316242532,1
544,France,0,45,6,0.0,2,0,1,151401.33,0,0.0,0.0,0
790,France,0,40,9,0.0,2,1,1,70607.1,0,562.1485,0.0,1
710,Germany,1,34,9,134260.36,2,1,0,147074.67,0,123371.9008,0.912865873736968,1
743,France,1,37,8,69143.91,2,0,1,105780.18,0,48014.6763,0.6536503941438355,1
702,France,1,34,4,100054.77,1,1,0,109496.45,0,109860.98039999999,0.913763471204124,1
704,France,0,45,6,0.0,1,1,1,137739.45,0,5816.9527,0.0,1
614,France,1,38,2,116248.88,1,1,0,105140.92,0,121218.06790000001,1.1056377893802967,0
609,Spain,0,43,6,86053.52,2,1,1,113276.46,1,96625.9127,0.7596702821549848,0
688,France,0,32,6,123157.95,1,1,0,172531.23,0,120473.79189999998,0.7138257588161933,0
713,France,1,44,1,63438.91,1,1,0,64375.4,0,79528.7959,0.9854373652456491,1
736,Germany,1,57,9,95295.39,1,1,0,28434.44,1,113926.38969999999,3.351289447253146,1
727,France,1,18,4,133550.67,1,1,1,46941.41,0,126450.1703,2.844989637302388,1
850,France,0,38,1,106871.81,2,1,0,29333.01,0,107305.96780000001,3.64327311540427,1
718,Spain,1,45,3,105266.32,2,1,1,193724.51,0,113099.6734,0.5433787217801105,1
643,France,0,51,2,105229.53,1,1,0,34967.75,1,110912.5707,3.0092448257372655,0
653,France,1,41,8,102768.42,1,1,0,55663.85,0,115365.14390000001,1.8461995316613626,0
674,France,1,18,7,0.0,2,1,1,55753.12,1,0.0,0.0,0
690,France,1,35,6,112689.95,1,1,0,176962.31,0,114411.735,0.636798384930752,0
819,France,1,38,9,122334.26,2,1,1,181507.44,0,121485.6,0.6739866201263147,1
634,Spain,1,34,1,0.0,2,1,0,61995.57,0,1297.535,0.0,0
633,Spain,1,33,4,137847.41,2,1,0,98349.13,0,130629.43940000002,1.401598655741482,0
850,France,1,49,5,122486.47,1,0,1,59748.19,0,123264.17200000004,2.0500105524443093,1
665,France,1,33,2,101286.11,1,1,1,159840.51,0,110963.14509999998,0.6336658731514736,0
630,Spain,1,26,7,0.0,2,1,1,6656.64,0,801.1116000000001,0.0,0
836,Spain,1,57,4,101247.06,1,1,0,37141.62,1,110275.9568,2.7258997884371103,1
668,France,1,38,10,86977.96,1,0,1,37094.75,0,108930.7666,2.3446880033427013,0
753,France,1,57,7,0.0,1,1,0,159475.08,1,14758.3126,0.0,1
745,France,0,55,9,110123.59,1,0,1,51548.14,1,120472.1459,2.136283747895697,1
693,France,1,36,8,178111.82,1,0,0,58719.63,1,149602.27779999998,3.0332068984954694,0
606,Germany,1,65,10,126306.64,3,0,0,7861.68,1,110528.63020000001,16.06406975738552,0
660,France,0,35,6,100768.77,1,1,0,19199.61,0,110139.66870000001,5.248206697599712,0
608,France,1,42,5,0.0,2,1,0,178504.29,0,0.0,0.0,0
744,France,0,44,3,0.0,2,1,1,189016.14,0,995.3881,0.0,1
731,France,0,40,7,118991.79,1,1,1,156048.64,0,116890.66789999999,0.7625252451719849,1
683,France,1,72,3,140997.26,1,0,1,52876.41,0,120061.11030000001,2.666493309713921,0
727,France,1,28,5,0.0,2,0,1,19653.08,0,612.9705,0.0,1
561,Germany,1,32,6,166824.59,1,1,0,139451.98,0,140579.87459999998,1.1962784158502744,0
700,France,0,34,2,76322.69,1,1,0,128136.29,0,98816.401,0.5956321536064951,0
605,France,1,35,6,0.0,2,1,1,45206.57,0,0.0,0.0,0
767,Spain,1,77,8,149083.7,1,1,1,190146.83,0,126269.09419999999,0.7840410274469082,1
511,France,1,33,7,0.0,2,0,1,158313.87,0,0.0,0.0,0
667,France,1,40,9,0.0,1,1,1,96670.2,0,7090.139499999999,0.0,0
787,France,1,33,1,126588.81,2,0,1,62163.53,0,123471.32930000001,2.0363511153386025,1
705,Germany,0,56,2,143249.67,1,1,0,88428.41,1,124421.6324,1.6199324410283864,1
773,Germany,1,43,8,81844.91,2,1,1,35908.46,0,107250.2112,2.2792019150385445,1
554,France,1,40,4,0.0,1,0,1,168780.04,0,4090.9859,0.0,0
526,Germany,1,58,9,190298.89,2,1,1,191263.76,0,133497.9562,0.9949500890807068,0
661,Germany,1,35,2,117212.18,1,1,1,83052.03,0,117432.2832,1.4112932424018725,0
698,France,0,46,0,0.0,2,1,1,125962.02,0,37.6869,0.0,0
646,France,1,26,4,139848.17,1,1,0,164696.27,0,128455.1392,0.8491225750129314,0
757,Germany,0,34,9,101861.36,2,0,0,187011.96,0,117304.00349999999,0.5446754064531143,1
699,Spain,1,35,2,167455.66,2,1,1,55324.49,0,134738.5586,3.0267361391647865,0
667,France,0,24,4,0.0,2,0,1,34335.55,0,0.0,0.0,0
774,Spain,0,43,1,116360.07,1,1,0,17004.14,0,116390.25669999997,6.8426411073357825,1
745,Spain,1,40,3,88466.82,1,0,0,116331.42,0,105769.7948,0.7604657411923521,1
649,France,0,42,7,0.0,2,0,1,22974.01,0,0.0,0.0,0
634,Germany,0,46,5,123642.36,1,1,1,49725.16,1,121437.0276,2.4864650719058137,0
665,Spain,1,38,9,0.0,1,0,1,87412.74,0,19110.558999999997,0.0,0
713,France,1,38,9,72286.84,2,1,1,26136.89,0,39058.1163,2.7655958457243486,1
652,France,0,40,1,0.0,2,1,0,126554.96,0,0.0,0.0,0
739,Spain,1,40,1,109681.61,1,1,1,193321.3,0,115688.07579999998,0.5673510505513333,1
556,Germany,1,37,9,145018.64,2,1,0,90928.02,1,128073.35410000003,1.5948554157957493,0
699,Spain,1,34,8,0.0,1,1,1,76510.46,0,18292.887800000004,0.0,0
708,Spain,0,32,8,187487.63,1,1,1,120115.5,0,144595.1951,1.560881560818039,1
480,France,1,35,2,165692.91,1,1,1,197984.58,0,131716.80240000002,0.8368938283283056,0
700,Germany,0,59,5,137648.41,1,1,0,142977.05,1,126692.90460000001,0.9627240684846381,0
525,Spain,0,47,6,118560.0,1,1,0,82522.61,1,113925.16759999999,1.4366797574657726,0
845,France,1,33,8,164385.53,1,1,0,150664.97,0,131426.2868,1.0910594475978883,1
613,France,1,37,9,108286.5,1,1,1,114153.44,0,115292.83840000002,0.9485964803471507,0
850,France,0,34,2,0.0,2,1,1,171706.66,0,2630.2143999999994,0.0,1
798,Spain,0,58,9,0.0,2,0,0,119071.56,1,8873.5297,0.0,1
773,Germany,1,47,2,118079.47,4,1,1,143007.49,1,110819.95860000001,0.8256815382079764,1
614,Spain,1,35,2,127283.78,1,1,1,31302.35,0,128252.63520000003,4.066139247077389,0
473,Spain,1,48,8,0.0,2,1,0,71139.8,0,3783.2215,0.0,0
762,France,1,29,6,141389.06,1,1,0,54122.89,0,135081.25960000002,2.6123225806570813,1
701,France,1,37,8,130091.5,1,1,1,120031.29,0,126603.6684,1.083804199686601,1
600,France,1,35,4,143744.77,2,1,0,104076.51,0,134176.52300000002,1.3811319083248628,0
850,Spain,1,28,9,97408.03,1,1,1,175853.64,0,111671.60480000003,0.5539121970281818,1
613,Spain,1,30,9,111927.45,1,1,1,175795.87,0,116232.12539999998,0.6366862504434806,0
509,France,1,31,3,0.0,2,1,0,15360.91,0,0.0,0.0,0
509,Spain,1,38,2,0.0,1,0,0,168460.12,0,19561.9566,0.0,0
609,France,1,34,1,0.0,1,1,1,181177.9,0,10191.305699999999,0.0,0
456,France,0,33,1,188285.68,1,0,0,58363.94,0,134383.30829999998,3.226006571753522,0
728,France,0,46,2,109705.52,1,1,0,20276.87,1,114946.24859999998,5.410110627990021,1
663,Spain,1,33,9,0.0,2,0,0,91514.62,0,142.628,0.0,0
673,Germany,0,34,1,127122.79,3,0,1,76703.1,0,125186.27769999998,1.6573141461799301,0
717,France,1,40,0,98241.04,1,1,0,110887.14,0,110478.10539999999,0.885947225735773,1
741,Germany,0,37,8,170840.08,2,0,0,109843.16,0,138709.5012,1.5552950652997846,1
498,Germany,0,41,4,87541.06,2,1,1,12577.21,1,111533.99559999998,6.959739104371767,0
850,France,0,26,4,62610.96,2,0,1,179365.1,0,33560.575,0.3490679676928918,1
493,France,1,36,9,0.0,2,1,1,65816.53,0,0.0,0.0,0
686,France,0,47,5,113328.93,1,1,0,124170.9,0,121214.4741,0.9126777475419157,0
666,Spain,1,35,2,104832.49,1,1,0,175015.12,0,111176.9451,0.5989876246828006,0
733,Spain,0,31,9,102289.85,1,1,1,115441.66,0,112239.7167,0.886066294730215,1
631,Germany,0,34,6,125227.82,2,0,1,128247.03,0,121440.05610000002,0.9764502425495347,0
714,Germany,0,49,5,140510.89,1,1,0,141914.94,0,128653.4284,0.9900994208261595,1
767,Germany,0,35,6,132253.22,1,1,0,115566.57,1,122775.6073,1.144380036717913,1
711,Germany,1,43,2,39043.29,2,1,1,175423.69,0,30459.914399999994,0.22256439501189942,1
722,France,1,34,8,0.0,2,1,1,133447.49,0,0.0,0.0,1
631,Spain,1,55,9,99685.06,1,1,0,114474.98,0,113126.056,0.8707945544558781,0
701,Germany,1,38,3,125385.49,2,0,1,52044.66,0,119594.49839999998,2.4091440093179717,1
790,Spain,1,46,2,131365.37,2,1,1,180290.68,0,120777.89360000001,0.7286269116800065,1
633,Spain,1,58,6,98308.51,1,1,1,132034.13,0,112906.8598,0.7445632840290307,0
644,France,0,37,8,0.0,2,1,0,20968.88,0,0.0,0.0,0
757,Spain,1,44,5,140856.16,2,1,0,158735.1,0,126973.00279999999,0.8873605940929631,1
696,France,0,30,8,0.0,2,1,1,196134.44,0,395.3939,0.0,0
746,France,1,35,2,172274.01,1,1,0,22374.97,0,139919.8728,7.6990633255228715,1
649,Spain,1,36,8,0.0,2,1,0,161668.15,0,0.0,0.0,0
565,Spain,1,38,0,122447.76,1,0,0,67339.34,0,119043.6887,1.818341873533754,0
720,France,0,38,10,0.0,2,1,1,56229.72,1,0.0,0.0,1
648,Spain,0,56,6,157559.59,2,1,0,140991.23,1,130008.4231,1.1175054823943134,0
632,Germany,1,41,3,126550.7,1,0,0,177644.52,1,117820.8866,0.7123776608607975,0
622,France,0,30,2,158584.82,3,1,0,142342.55,1,133252.4427,1.114099093355477,0
835,France,1,28,2,163569.61,2,1,1,154559.28,0,129478.19559999999,1.05829007297347,1
493,France,0,31,3,0.0,1,1,1,176570.28,1,19270.365700000002,0.0,0
785,Germany,0,33,6,127211.45,1,0,0,191961.83,0,121675.9785,0.6626879276576617,1
681,Germany,1,42,3,118199.97,2,1,0,9452.88,1,117944.5336,12.502799908608953,0
621,Germany,0,30,2,101014.08,2,1,1,165257.31,0,111482.29059999996,0.6112496249053981,0
756,Spain,1,38,6,119208.85,1,1,0,169763.89,1,119058.4698,0.7021996715575287,1
515,France,0,66,6,0.0,2,1,1,160663.11,0,7119.4608,0.0,0
625,France,0,58,10,53772.73,1,1,1,192072.1,1,76143.02960000001,0.2799597132550055,0
717,Spain,0,39,6,0.0,2,1,0,93275.61,0,142.628,0.0,1
595,Germany,0,41,2,138878.81,1,0,1,112269.67,0,125029.6761,1.2369999217070673,0
539,Spain,0,37,1,130922.81,2,0,0,2186.83,0,123033.12799999998,59.84139992595403,0
762,France,1,35,9,0.0,2,1,1,43075.7,0,0.0,0.0,1
706,Spain,1,20,8,0.0,2,1,1,12368.11,0,3881.2719999999995,0.0,1
677,Spain,0,25,8,130866.19,1,1,0,42410.21,0,123837.1828,3.0856509399283825,0
733,Germany,0,33,7,187257.94,1,0,1,190430.81,0,147108.59010000003,0.9833332992003805,1
684,Spain,0,41,7,0.0,1,1,1,138394.37,0,14092.712599999997,0.0,0
679,France,1,36,6,147733.64,1,0,1,172501.38,0,131863.25939999998,0.8564150825049487,0
478,Spain,1,43,1,0.0,2,1,1,197916.43,0,6825.8532000000005,0.0,0
696,France,1,33,2,163139.27,1,1,1,7035.36,0,139169.56329999998,23.18517955306437,0
686,Spain,0,35,4,0.0,2,1,1,159676.55,0,401.69879999999995,0.0,0
466,France,0,36,5,119540.15,1,0,1,80603.99,0,115885.83180000001,1.4830365961214063,0
686,France,0,41,4,129553.76,2,1,0,187599.8,0,125627.24470000001,0.6905821297137326,0
576,France,1,55,9,0.0,2,1,1,94450.97,0,714.8178999999999,0.0,0
763,Germany,0,61,1,66101.89,1,1,1,143981.27,0,97521.98820000002,0.45909742914874174,1
572,France,1,43,2,140431.98,1,1,0,26450.57,1,128823.55169999998,5.309022489024281,0
757,France,0,49,2,0.0,2,0,0,164482.92,0,995.3881,0.0,1
582,France,0,29,0,0.0,1,1,1,84012.81,0,16996.639700000003,0.0,0
623,France,0,35,5,0.0,2,1,0,101192.08,0,0.0,0.0,0
617,Germany,0,37,4,116471.43,2,1,0,175324.74,1,117098.6539,0.6643144925554,0
425,France,1,39,4,0.0,2,1,0,197226.32,0,1402.5395999999998,0.0,0
659,France,0,56,9,123785.24,1,1,0,99504.03,1,123854.4669,1.2440098756816615,0
605,France,0,33,4,0.0,2,0,1,83700.66,0,0.0,0.0,0
538,France,0,38,8,88758.95,2,0,0,28226.15,1,95200.89580000001,3.144453124031296,0
665,Germany,1,25,5,153611.83,2,1,0,35321.65,0,132793.87120000002,4.348819525148877,0
491,Germany,0,57,4,112044.72,1,1,1,41229.73,1,120361.96379999998,2.7175051229992775,0
726,Spain,0,27,7,123826.07,1,0,1,78970.58,0,122750.2128,1.5679826844036804,1
580,France,0,65,9,106804.26,3,1,0,107890.69,1,95355.97030000002,0.9899210958693853,0
550,France,0,48,6,0.0,2,1,1,191870.28,0,810.768,0.0,0
542,France,0,59,2,68892.77,2,1,0,7905.06,1,47573.2118,8.713919449131426,0
732,France,0,43,6,0.0,2,1,0,65731.53,0,520.1608,0.0,1
473,France,0,33,5,125827.43,1,0,1,145698.73,0,119937.37879999999,0.8636078460818012,0
745,Spain,1,34,9,0.0,2,1,0,50046.25,0,1369.9715999999999,0.0,1
732,France,1,36,7,0.0,2,1,1,60830.24,0,0.0,0.0,1
848,Germany,0,40,5,148495.64,1,0,0,158853.98,0,129773.4475,0.9347874394620804,1
572,France,1,37,1,133043.66,1,0,0,111243.09,0,126084.58410000001,1.1959616011960725,0
702,France,1,45,9,74989.58,1,1,1,171014.69,0,96686.7227,0.43849532168656574,1
664,Germany,1,39,7,60263.23,1,1,0,170835.32,0,92507.72459999999,0.35275420355577786,0
630,Germany,1,50,3,129370.91,4,1,1,47775.34,1,112291.5388,2.7078447197922655,0
618,Germany,1,44,5,157955.83,2,0,0,139297.71,0,133853.10839999997,1.1339360572685848,0
556,France,1,26,4,0.0,1,1,0,195167.38,0,13126.163900000001,0.0,0
619,France,0,30,7,70729.17,1,1,1,160948.87,0,95094.1212,0.43944844441315795,0
644,France,1,48,8,0.0,2,0,1,44965.54,1,520.1608,0.0,0
658,Spain,1,50,2,0.0,2,1,0,52137.73,0,2790.2907,0.0,0
598,Spain,1,27,8,90721.52,2,1,0,109296.18,0,103001.8615,0.8300444714127118,0
677,France,1,27,2,0.0,2,1,1,20092.89,0,0.0,0.0,0
689,Spain,0,45,0,57784.22,1,1,0,197804.0,1,83509.7925,0.2921271959758348,0
591,France,1,33,9,131765.72,1,1,0,118782.06,0,125933.7374,1.1092972348077244,0
699,France,1,40,7,0.0,1,0,1,152876.13,1,6267.319200000002,0.0,0
749,Germany,1,47,9,110022.74,1,0,1,135655.29,1,116353.2275,0.8110404611536995,1
709,France,0,40,9,131569.63,1,1,1,103970.58,0,129155.10510000002,1.2654384015324187,1
607,Germany,1,61,2,164523.5,2,1,1,35786.76,0,131341.1275,4.59720027182478,0
650,Germany,0,25,2,114330.95,1,1,1,25325.07,0,116475.3981,4.514358129784842,0
651,Spain,0,45,10,135923.16,1,1,0,18732.84,0,124484.7977,7.255488463657211,0
676,France,0,61,8,0.0,2,1,1,118522.73,0,2030.6122999999998,0.0,0
723,France,0,49,4,0.0,2,0,1,89972.25,0,0.0,0.0,1
714,Spain,1,45,0,124693.48,1,0,1,187194.15,0,118094.0555,0.6661149073573754,1
759,Spain,0,35,7,147936.42,1,1,1,106785.7,0,129573.85240000002,1.385344991464293,1
582,France,1,29,0,0.0,1,1,0,142516.35,0,15009.8932,0.0,0
697,France,0,34,2,126558.92,1,1,0,73334.43,0,124130.9417,1.7257541136664776,0
610,Germany,1,57,6,106938.11,2,0,1,186612.47,0,118058.23750000002,0.5730460400313011,0
488,Germany,0,33,4,140002.35,1,1,0,123613.81,0,130199.40390000002,1.1325693903505576,0
599,Germany,1,46,9,123444.72,1,1,1,31368.08,1,126381.8616,3.9352355886752175,0
781,France,1,32,6,147107.91,1,1,1,40066.95,0,134341.09509999998,3.6714608558710893,1
645,France,1,19,9,128514.84,1,0,0,175969.19,0,123038.7651,0.7303216527753933,0
545,France,0,55,5,0.0,1,0,0,10034.77,1,15914.212,0.0,0
597,Germany,0,40,9,106756.01,2,1,0,151167.94,0,114777.33149999999,0.7062033378020643,0
561,Spain,0,28,3,0.0,2,1,0,191387.76,0,1524.6637,0.0,0
662,France,0,37,6,0.0,2,1,0,51229.17,0,0.0,0.0,0
649,Germany,0,50,5,155393.32,1,1,1,87351.42,1,131487.00639999998,1.778924041257243,0
630,France,0,36,2,110414.48,1,1,1,48984.95,0,116866.7437,2.254003035564279,0
672,Spain,1,33,2,0.0,2,1,1,182738.0,0,401.69879999999995,0.0,0
636,Germany,0,37,9,157098.52,1,1,1,153535.27,0,132665.3075,1.0232013582197874,0
593,Germany,0,38,5,85626.6,1,1,1,125079.65,0,102893.6844,0.6845711147167848,0
545,Germany,1,45,6,93796.42,2,1,1,162321.26,0,108715.2916,0.5778407718078838,0
567,Spain,0,41,1,0.0,2,1,0,3414.72,0,916.6611,0.0,0
583,France,1,51,6,125268.03,2,1,0,165082.25,0,118345.95799999998,0.758817323986534,0
681,France,0,29,2,148143.84,1,1,1,52021.39,0,132817.68320000003,2.8476938487447425,0
762,Spain,1,29,10,115545.33,2,1,0,148256.43,0,120704.6564,0.779356083536589,1
648,Spain,1,35,7,0.0,2,0,0,122899.01,0,0.0,0.0,0
644,France,1,30,5,44928.88,1,1,1,10771.46,0,55646.12,4.170716809345312,0
706,Spain,1,29,2,0.0,2,1,1,18255.51,0,1139.9203,0.0,1
850,France,1,35,3,162442.35,1,1,0,183566.78,0,135823.7914,0.884917549256193,1
484,Spain,0,39,5,0.0,2,1,1,175224.12,0,4398.3711,0.0,0
508,Germany,1,28,0,96213.82,2,1,0,147913.56,0,110574.7316,0.6504688923118861,0
439,France,0,29,6,156569.43,1,1,0,180598.66,0,130719.6158,0.8669419975652224,0
484,Spain,1,36,8,0.0,2,1,0,186136.48,0,6971.1757,0.0,0
803,Spain,0,37,1,0.0,2,0,0,7455.2,0,4624.0389000000005,0.0,1
724,Germany,0,48,6,110463.25,2,1,1,80552.11,1,115136.36909999998,1.3713095621013267,1
640,France,1,33,7,154575.76,1,1,0,25722.28,1,134633.80620000002,6.009177678740814,0
701,Spain,0,35,9,0.0,2,0,0,170996.86,0,612.747,0.0,1
537,France,1,37,3,0.0,2,1,1,20603.32,0,557.7639,0.0,0
651,Germany,1,26,5,147037.32,1,0,0,141763.26,0,130475.12520000001,1.0371959759109948,0
523,Germany,1,41,0,119276.31,1,0,0,122284.38,1,119965.62610000001,0.9753930518922213,0
717,France,0,25,7,108664.85,2,1,0,190011.85,0,115986.07009999998,0.5718815859032692,1
593,Spain,1,44,5,0.0,1,1,0,128046.98,0,11292.7453,0.0,0
706,Germany,1,38,5,163034.82,2,1,1,135662.17,0,136247.2496,1.201761834107223,1
714,Germany,0,49,4,93059.34,1,1,0,7571.51,1,108929.1719,12.289100971804592,1
794,Spain,1,38,9,179581.31,1,1,0,23596.24,0,136421.8247,7.610267556714259,1
518,Germany,1,46,4,113625.93,1,0,0,92727.42,1,120276.19879999998,1.225362515612797,0
589,Germany,1,55,7,119961.48,1,1,0,65156.83,1,120579.8649,1.8410907791128095,0
824,France,1,45,3,129209.48,1,0,0,60151.77,0,123394.6351,2.1480221110349533,1
719,Germany,0,42,5,137227.04,3,1,0,149097.38,1,125735.44470000001,0.9203791483180435,1
617,Germany,0,58,3,119024.75,2,1,0,35199.24,1,121272.3599,3.38136188844167,0
651,France,1,35,7,74623.5,3,1,0,129451.29,1,83983.3524,0.5764556192864568,0
637,Spain,0,45,2,157929.45,1,1,1,145134.49,1,137398.9465,1.0881518366045413,0
554,France,0,26,7,92606.86,2,1,0,192709.69,0,93090.82409999998,0.48054864003652314,0
731,Germany,1,35,2,127862.93,2,1,0,139083.7,0,123077.81300000002,0.9193170061121028,1
569,Spain,0,42,1,0.0,1,1,1,83629.6,1,18641.2797,0.0,0
625,Germany,0,37,4,142711.81,1,1,0,35625.41,0,130633.66819999999,4.005786999026845,0
592,France,0,38,4,0.0,2,1,0,35338.96,0,557.7639,0.0,0
669,France,1,43,1,163159.85,1,0,1,15602.8,0,135891.5955,10.456417667491253,0
